iter	MAE
11463	1921.992207
11464	1921.978541
11465	1921.964067
11466	1921.949909
11467	1921.9372
11468	1921.922264
11469	1921.908907
11470	1921.89471
11471	1921.878859
11472	1921.864956
11473	1921.849584
11474	1921.837195
11475	1921.824733
11476	1921.81103
11477	1921.79786
11478	1921.781815
11479	1921.768718
11480	1921.754754
11481	1921.741991
11482	1921.728299
11483	1921.714608
11484	1921.701023
11485	1921.684838
11486	1921.670574
11487	1921.655584
11488	1921.64214
11489	1921.62822
11490	1921.615946
11491	1921.603345
11492	1921.589915
11493	1921.576025
11494	1921.563092
11495	1921.549412
11496	1921.531137
11497	1921.515146
11498	1921.50162
11499	1921.486538
11500	1921.473476
11501	1921.459219
11502	1921.445088
11503	1921.430043
11504	1921.413429
11505	1921.399086
11506	1921.385962
11507	1921.370778
11508	1921.357655
11509	1921.344359
11510	1921.33157
11511	1921.317916
11512	1921.300686
11513	1921.287704
11514	1921.27251
11515	1921.260093
11516	1921.246628
11517	1921.230664
11518	1921.218259
11519	1921.203204
11520	1921.190049
11521	1921.178605
11522	1921.165198
11523	1921.151333
11524	1921.13641
11525	1921.124516
11526	1921.108718
11527	1921.095977
11528	1921.083555
11529	1921.070837
11530	1921.057403
11531	1921.042898
11532	1921.029357
11533	1921.013869
11534	1921.000988
11535	1920.987102
11536	1920.974659
11537	1920.962413
11538	1920.949286
11539	1920.936606
11540	1920.921433
11541	1920.90666
11542	1920.893488
11543	1920.881272
11544	1920.866386
11545	1920.85247
11546	1920.838533
11547	1920.824412
11548	1920.808987
11549	1920.796612
11550	1920.783998
11551	1920.771321
11552	1920.758068
11553	1920.74531
11554	1920.730727
11555	1920.71699
11556	1920.704234
11557	1920.691417
11558	1920.677999
11559	1920.663554
11560	1920.649432
11561	1920.636673
11562	1920.624461
11563	1920.612166
11564	1920.59944
11565	1920.586685
11566	1920.572282
11567	1920.557404
11568	1920.544898
11569	1920.531848
11570	1920.518878
11571	1920.505522
11572	1920.490476
11573	1920.476875
11574	1920.46235
11575	1920.449985
11576	1920.436906
11577	1920.421837
11578	1920.409048
11579	1920.396459
11580	1920.384405
11581	1920.371412
11582	1920.357242
11583	1920.345223
11584	1920.332279
11585	1920.319317
11586	1920.305466
11587	1920.291516
11588	1920.27644
11589	1920.262838
11590	1920.247845
11591	1920.234094
11592	1920.221152
11593	1920.206106
11594	1920.191003
11595	1920.178719
11596	1920.16259
11597	1920.150021
11598	1920.136994
11599	1920.124499
11600	1920.111952
11601	1920.099261
11602	1920.087617
11603	1920.074658
11604	1920.061868
11605	1920.049889
11606	1920.035458
11607	1920.023091
11608	1920.009995
11609	1919.99687
11610	1919.983795
11611	1919.970353
11612	1919.958598
11613	1919.945755
11614	1919.933433
11615	1919.919107
11616	1919.905445
11617	1919.891658
11618	1919.881704
11619	1919.868735
11620	1919.859238
11621	1919.845988
11622	1919.836845
11623	1919.825823
11624	1919.814941
11625	1919.802356
11626	1919.793232
11627	1919.78067
11628	1919.768372
11629	1919.758175
11630	1919.745487
11631	1919.735944
11632	1919.721471
11633	1919.710003
11634	1919.698883
11635	1919.686247
11636	1919.673152
11637	1919.660726
11638	1919.647308
11639	1919.63261
11640	1919.619932
11641	1919.60786
11642	1919.596086
11643	1919.582525
11644	1919.57076
11645	1919.559082
11646	1919.544214
11647	1919.531486
11648	1919.519542
11649	1919.506042
11650	1919.493504
11651	1919.48011
11652	1919.468682
11653	1919.456342
11654	1919.442921
11655	1919.429525
11656	1919.415061
11657	1919.401433
11658	1919.388911
11659	1919.376974
11660	1919.362893
11661	1919.350091
11662	1919.333927
11663	1919.320847
11664	1919.308846
11665	1919.293608
11666	1919.28231
11667	1919.269712
11668	1919.257188
11669	1919.244792
11670	1919.231653
11671	1919.219561
11672	1919.203774
11673	1919.190755
11674	1919.177775
11675	1919.164146
11676	1919.151978
11677	1919.139567
11678	1919.125151
11679	1919.112612
11680	1919.100753
11681	1919.087445
11682	1919.073879
11683	1919.061288
11684	1919.049426
11685	1919.036098
11686	1919.020825
11687	1919.009087
11688	1918.994838
11689	1918.981012
11690	1918.967594
11691	1918.951124
11692	1918.939217
11693	1918.925962
11694	1918.912039
11695	1918.899479
11696	1918.887423
11697	1918.872693
11698	1918.860614
11699	1918.847029
11700	1918.834661
11701	1918.821597
11702	1918.80851
11703	1918.796565
11704	1918.78464
11705	1918.770709
11706	1918.758361
11707	1918.745189
11708	1918.731184
11709	1918.717906
11710	1918.706237
11711	1918.693441
11712	1918.681238
11713	1918.669231
11714	1918.657728
11715	1918.645328
11716	1918.632524
11717	1918.618404
11718	1918.605151
11719	1918.592916
11720	1918.578938
11721	1918.56442
11722	1918.551666
11723	1918.537827
11724	1918.525468
11725	1918.511916
11726	1918.498163
11727	1918.483401
11728	1918.472728
11729	1918.45965
11730	1918.448164
11731	1918.436876
11732	1918.423714
11733	1918.40811
11734	1918.395973
11735	1918.382971
11736	1918.371424
11737	1918.357688
11738	1918.345115
11739	1918.332526
11740	1918.317961
11741	1918.305186
11742	1918.290327
11743	1918.27656
11744	1918.265122
11745	1918.253014
11746	1918.24133
11747	1918.229904
11748	1918.217891
11749	1918.204527
11750	1918.191161
11751	1918.178182
11752	1918.164002
11753	1918.150557
11754	1918.137175
11755	1918.124714
11756	1918.112184
11757	1918.10038
11758	1918.088894
11759	1918.076662
11760	1918.064467
11761	1918.052411
11762	1918.0402
11763	1918.028196
11764	1918.012849
11765	1918.000521
11766	1917.988493
11767	1917.975444
11768	1917.962796
11769	1917.95051
11770	1917.937149
11771	1917.92582
11772	1917.914352
11773	1917.901977
11774	1917.889164
11775	1917.876073
11776	1917.862227
11777	1917.850651
11778	1917.838733
11779	1917.826981
11780	1917.813129
11781	1917.801458
11782	1917.788622
11783	1917.775605
11784	1917.76394
11785	1917.752413
11786	1917.740377
11787	1917.728616
11788	1917.715926
11789	1917.703812
11790	1917.692954
11791	1917.680409
11792	1917.666681
11793	1917.653628
11794	1917.641684
11795	1917.63064
11796	1917.618869
11797	1917.607047
11798	1917.592494
11799	1917.579876
11800	1917.567395
11801	1917.555352
11802	1917.543749
11803	1917.531742
11804	1917.518703
11805	1917.502722
11806	1917.490542
11807	1917.479239
11808	1917.467211
11809	1917.454861
11810	1917.442441
11811	1917.430507
11812	1917.4158
11813	1917.403623
11814	1917.391657
11815	1917.380276
11816	1917.367119
11817	1917.355107
11818	1917.342139
11819	1917.330595
11820	1917.317228
11821	1917.304403
11822	1917.293146
11823	1917.280364
11824	1917.268789
11825	1917.256233
11826	1917.243187
11827	1917.232153
11828	1917.219304
11829	1917.206074
11830	1917.192819
11831	1917.181464
11832	1917.166529
11833	1917.153965
11834	1917.141657
11835	1917.130759
11836	1917.115992
11837	1917.102026
11838	1917.089274
11839	1917.076298
11840	1917.065068
11841	1917.052967
11842	1917.041226
11843	1917.026734
11844	1917.013653
11845	1917.002007
11846	1916.989106
11847	1916.976304
11848	1916.963965
11849	1916.952352
11850	1916.940219
11851	1916.92415
11852	1916.912954
11853	1916.898937
11854	1916.886015
11855	1916.871277
11856	1916.858279
11857	1916.845509
11858	1916.834732
11859	1916.822203
11860	1916.807432
11861	1916.795452
11862	1916.782119
11863	1916.769787
11864	1916.756851
11865	1916.743709
11866	1916.732324
11867	1916.720968
11868	1916.709782
11869	1916.695106
11870	1916.680496
11871	1916.668667
11872	1916.654925
11873	1916.641372
11874	1916.628726
11875	1916.617116
11876	1916.604365
11877	1916.592533
11878	1916.580493
11879	1916.56839
11880	1916.555047
11881	1916.54222
11882	1916.527815
11883	1916.515345
11884	1916.502773
11885	1916.491256
11886	1916.478953
11887	1916.465525
11888	1916.453562
11889	1916.441308
11890	1916.430064
11891	1916.417455
11892	1916.405979
11893	1916.391047
11894	1916.379129
11895	1916.368189
11896	1916.354012
11897	1916.342095
11898	1916.328406
11899	1916.317198
11900	1916.305746
11901	1916.293284
11902	1916.281942
11903	1916.270046
11904	1916.257491
11905	1916.245868
11906	1916.234633
11907	1916.22047
11908	1916.208288
11909	1916.19623
11910	1916.183106
11911	1916.170598
11912	1916.158378
11913	1916.146631
11914	1916.132565
11915	1916.118823
11916	1916.106019
11917	1916.094006
11918	1916.081247
11919	1916.070185
11920	1916.057516
11921	1916.044323
11922	1916.031734
11923	1916.020473
11924	1916.009004
11925	1915.997313
11926	1915.985713
11927	1915.9735
11928	1915.961632
11929	1915.949639
11930	1915.937861
11931	1915.924698
11932	1915.91311
11933	1915.901591
11934	1915.889931
11935	1915.878048
11936	1915.866191
11937	1915.854717
11938	1915.843374
11939	1915.831072
11940	1915.818953
11941	1915.807112
11942	1915.791806
11943	1915.780106
11944	1915.768174
11945	1915.756388
11946	1915.743658
11947	1915.732139
11948	1915.719985
11949	1915.707317
11950	1915.696069
11951	1915.684892
11952	1915.673567
11953	1915.661841
11954	1915.649786
11955	1915.636466
11956	1915.62287
11957	1915.612178
11958	1915.599225
11959	1915.58805
11960	1915.577355
11961	1915.566752
11962	1915.554796
11963	1915.543806
11964	1915.527537
11965	1915.515318
11966	1915.502461
11967	1915.489505
11968	1915.477731
11969	1915.466825
11970	1915.455467
11971	1915.443539
11972	1915.430301
11973	1915.418599
11974	1915.40475
11975	1915.392562
11976	1915.377395
11977	1915.365846
11978	1915.354168
11979	1915.342329
11980	1915.330576
11981	1915.317634
11982	1915.306456
11983	1915.294571
11984	1915.282848
11985	1915.271466
11986	1915.257287
11987	1915.243566
11988	1915.230602
11989	1915.217139
11990	1915.20488
11991	1915.191622
11992	1915.179666
11993	1915.167811
11994	1915.155956
11995	1915.144138
11996	1915.131275
11997	1915.118405
11998	1915.105497
11999	1915.093934
12000	1915.081486
12001	1915.070402
12002	1915.058689
12003	1915.047911
12004	1915.039353
12005	1915.027132
12006	1915.014738
12007	1915.006144
12008	1914.994643
12009	1914.984308
12010	1914.972904
12011	1914.96166
12012	1914.947107
12013	1914.936391
12014	1914.92494
12015	1914.90953
12016	1914.895467
12017	1914.883342
12018	1914.871386
12019	1914.858795
12020	1914.846043
12021	1914.833846
12022	1914.822597
12023	1914.811745
12024	1914.799972
12025	1914.786736
12026	1914.774344
12027	1914.7625
12028	1914.750742
12029	1914.739495
12030	1914.727229
12031	1914.716503
12032	1914.705057
12033	1914.692848
12034	1914.680286
12035	1914.667351
12036	1914.657157
12037	1914.643524
12038	1914.632037
12039	1914.620936
12040	1914.610508
12041	1914.599207
12042	1914.586521
12043	1914.575515
12044	1914.563517
12045	1914.550422
12046	1914.538273
12047	1914.526834
12048	1914.516044
12049	1914.504329
12050	1914.493143
12051	1914.482513
12052	1914.470695
12053	1914.457883
12054	1914.446504
12055	1914.432765
12056	1914.42162
12057	1914.410155
12058	1914.399365
12059	1914.38431
12060	1914.372451
12061	1914.361819
12062	1914.349649
12063	1914.338068
12064	1914.325801
12065	1914.31413
12066	1914.303216
12067	1914.291732
12068	1914.28027
12069	1914.268833
12070	1914.257497
12071	1914.246088
12072	1914.231939
12073	1914.218721
12074	1914.207143
12075	1914.196188
12076	1914.184199
12077	1914.172963
12078	1914.161703
12079	1914.149587
12080	1914.138222
12081	1914.126665
12082	1914.114913
12083	1914.102522
12084	1914.090075
12085	1914.078771
12086	1914.067462
12087	1914.056291
12088	1914.045267
12089	1914.033797
12090	1914.023336
12091	1914.009788
12092	1913.999065
12093	1913.987282
12094	1913.975787
12095	1913.962729
12096	1913.951896
12097	1913.941408
12098	1913.930615
12099	1913.91942
12100	1913.909449
12101	1913.89968
12102	1913.888696
12103	1913.876684
12104	1913.866493
12105	1913.856224
12106	1913.845208
12107	1913.834932
12108	1913.822933
12109	1913.811482
12110	1913.798205
12111	1913.786553
12112	1913.775086
12113	1913.763518
12114	1913.752031
12115	1913.740306
12116	1913.729265
12117	1913.717987
12118	1913.706072
12119	1913.694041
12120	1913.681955
12121	1913.668271
12122	1913.655171
12123	1913.641063
12124	1913.629845
12125	1913.615638
12126	1913.602898
12127	1913.591126
12128	1913.579876
12129	1913.568205
12130	1913.557576
12131	1913.54655
12132	1913.531803
12133	1913.520545
12134	1913.50727
12135	1913.495772
12136	1913.4856
12137	1913.473078
12138	1913.462205
12139	1913.451166
12140	1913.440021
12141	1913.429052
12142	1913.416902
12143	1913.405471
12144	1913.394677
12145	1913.38185
12146	1913.371348
12147	1913.358005
12148	1913.34672
12149	1913.334972
12150	1913.324231
12151	1913.310549
12152	1913.298451
12153	1913.28656
12154	1913.274709
12155	1913.263459
12156	1913.25105
12157	1913.238696
12158	1913.226451
12159	1913.215821
12160	1913.203782
12161	1913.19245
12162	1913.181986
12163	1913.169027
12164	1913.157806
12165	1913.147013
12166	1913.136918
12167	1913.125237
12168	1913.113866
12169	1913.103287
12170	1913.091111
12171	1913.077869
12172	1913.064336
12173	1913.054234
12174	1913.04318
12175	1913.031763
12176	1913.021134
12177	1913.009473
12178	1912.997094
12179	1912.983525
12180	1912.968761
12181	1912.957832
12182	1912.944523
12183	1912.933343
12184	1912.92015
12185	1912.909492
12186	1912.897263
12187	1912.885394
12188	1912.872522
12189	1912.861259
12190	1912.850001
12191	1912.836734
12192	1912.823722
12193	1912.811935
12194	1912.801624
12195	1912.78869
12196	1912.777462
12197	1912.76477
12198	1912.753523
12199	1912.74327
12200	1912.732565
12201	1912.720823
12202	1912.709588
12203	1912.698032
12204	1912.687399
12205	1912.672759
12206	1912.662387
12207	1912.650471
12208	1912.638036
12209	1912.626893
12210	1912.611726
12211	1912.600974
12212	1912.587757
12213	1912.575713
12214	1912.564592
12215	1912.554366
12216	1912.542309
12217	1912.531856
12218	1912.520182
12219	1912.509361
12220	1912.498069
12221	1912.486687
12222	1912.474589
12223	1912.463614
12224	1912.453275
12225	1912.441433
12226	1912.426785
12227	1912.414685
12228	1912.401806
12229	1912.388254
12230	1912.376539
12231	1912.36584
12232	1912.354367
12233	1912.342434
12234	1912.332024
12235	1912.321271
12236	1912.309212
12237	1912.297156
12238	1912.286175
12239	1912.275196
12240	1912.264218
12241	1912.252562
12242	1912.241731
12243	1912.230929
12244	1912.219356
12245	1912.205384
12246	1912.192381
12247	1912.179371
12248	1912.168737
12249	1912.155316
12250	1912.143275
12251	1912.130849
12252	1912.120974
12253	1912.109906
12254	1912.096662
12255	1912.085613
12256	1912.074494
12257	1912.062311
12258	1912.051157
12259	1912.040228
12260	1912.028524
12261	1912.017056
12262	1912.00563
12263	1911.994711
12264	1911.983094
12265	1911.970051
12266	1911.958823
12267	1911.948419
12268	1911.93716
12269	1911.926158
12270	1911.914298
12271	1911.904437
12272	1911.893757
12273	1911.883294
12274	1911.870538
12275	1911.859484
12276	1911.846422
12277	1911.834394
12278	1911.823986
12279	1911.812733
12280	1911.800861
12281	1911.790154
12282	1911.779437
12283	1911.768621
12284	1911.757673
12285	1911.745327
12286	1911.733947
12287	1911.723182
12288	1911.712
12289	1911.701039
12290	1911.689238
12291	1911.677298
12292	1911.66577
12293	1911.653634
12294	1911.641495
12295	1911.630137
12296	1911.617477
12297	1911.604887
12298	1911.59424
12299	1911.582443
12300	1911.570123
12301	1911.559701
12302	1911.549442
12303	1911.538308
12304	1911.527375
12305	1911.512783
12306	1911.499628
12307	1911.489504
12308	1911.47821
12309	1911.467589
12310	1911.455933
12311	1911.44534
12312	1911.433823
12313	1911.423301
12314	1911.411675
12315	1911.399614
12316	1911.389
12317	1911.378388
12318	1911.365192
12319	1911.352547
12320	1911.341715
12321	1911.331746
12322	1911.319368
12323	1911.307004
12324	1911.296103
12325	1911.286319
12326	1911.274809
12327	1911.264135
12328	1911.25252
12329	1911.242474
12330	1911.231532
12331	1911.22035
12332	1911.209862
12333	1911.197889
12334	1911.184654
12335	1911.173296
12336	1911.161575
12337	1911.150369
12338	1911.138965
12339	1911.126268
12340	1911.115992
12341	1911.104858
12342	1911.092481
12343	1911.080847
12344	1911.071189
12345	1911.060387
12346	1911.048371
12347	1911.037237
12348	1911.026793
12349	1911.015409
12350	1911.005839
12351	1910.994513
12352	1910.984328
12353	1910.973615
12354	1910.962419
12355	1910.951402
12356	1910.940705
12357	1910.930439
12358	1910.920404
12359	1910.909683
12360	1910.89806
12361	1910.887481
12362	1910.876427
12363	1910.864414
12364	1910.85367
12365	1910.842015
12366	1910.830332
12367	1910.819642
12368	1910.810106
12369	1910.799049
12370	1910.788496
12371	1910.774925
12372	1910.764657
12373	1910.754199
12374	1910.742138
12375	1910.73116
12376	1910.721089
12377	1910.710843
12378	1910.700533
12379	1910.690341
12380	1910.678977
12381	1910.668168
12382	1910.657036
12383	1910.644456
12384	1910.633091
12385	1910.620963
12386	1910.610234
12387	1910.599969
12388	1910.589234
12389	1910.579024
12390	1910.568466
12391	1910.557404
12392	1910.547256
12393	1910.534889
12394	1910.523465
12395	1910.5125
12396	1910.502136
12397	1910.489629
12398	1910.478612
12399	1910.467165
12400	1910.457134
12401	1910.446119
12402	1910.435684
12403	1910.425739
12404	1910.416134
12405	1910.404885
12406	1910.392767
12407	1910.380721
12408	1910.369459
12409	1910.359506
12410	1910.349412
12411	1910.338729
12412	1910.32774
12413	1910.317071
12414	1910.306515
12415	1910.296102
12416	1910.286666
12417	1910.27697
12418	1910.267828
12419	1910.255586
12420	1910.244693
12421	1910.233361
12422	1910.222689
12423	1910.212145
12424	1910.201044
12425	1910.190165
12426	1910.179851
12427	1910.168982
12428	1910.156986
12429	1910.146767
12430	1910.136068
12431	1910.12429
12432	1910.112029
12433	1910.101463
12434	1910.090453
12435	1910.080681
12436	1910.069417
12437	1910.056857
12438	1910.045414
12439	1910.035156
12440	1910.023253
12441	1910.012836
12442	1910.002416
12443	1909.992275
12444	1909.980469
12445	1909.969072
12446	1909.958164
12447	1909.947966
12448	1909.936294
12449	1909.926807
12450	1909.916216
12451	1909.904025
12452	1909.892239
12453	1909.880197
12454	1909.867712
12455	1909.856634
12456	1909.846637
12457	1909.83628
12458	1909.82413
12459	1909.813101
12460	1909.803077
12461	1909.792573
12462	1909.781221
12463	1909.771677
12464	1909.760767
12465	1909.750513
12466	1909.740174
12467	1909.729602
12468	1909.717517
12469	1909.707232
12470	1909.696733
12471	1909.686915
12472	1909.676612
12473	1909.666049
12474	1909.655773
12475	1909.646215
12476	1909.635261
12477	1909.623775
12478	1909.613238
12479	1909.603327
12480	1909.592795
12481	1909.582482
12482	1909.57214
12483	1909.561294
12484	1909.55051
12485	1909.537746
12486	1909.526774
12487	1909.516693
12488	1909.506715
12489	1909.496413
12490	1909.485971
12491	1909.474591
12492	1909.464604
12493	1909.454539
12494	1909.44414
12495	1909.434138
12496	1909.424855
12497	1909.412327
12498	1909.402499
12499	1909.392195
12500	1909.380559
12501	1909.369487
12502	1909.359227
12503	1909.346699
12504	1909.337132
12505	1909.326698
12506	1909.316834
12507	1909.307
12508	1909.296979
12509	1909.286846
12510	1909.273054
12511	1909.262654
12512	1909.252833
12513	1909.242098
12514	1909.232042
12515	1909.222604
12516	1909.212803
12517	1909.20276
12518	1909.192496
12519	1909.182083
12520	1909.171507
12521	1909.161766
12522	1909.151066
12523	1909.140031
12524	1909.129198
12525	1909.118679
12526	1909.106464
12527	1909.096537
12528	1909.085893
12529	1909.076284
12530	1909.06699
12531	1909.056698
12532	1909.045941
12533	1909.036461
12534	1909.026018
12535	1909.014976
12536	1909.005598
12537	1908.994252
12538	1908.984454
12539	1908.974679
12540	1908.962904
12541	1908.95273
12542	1908.942698
12543	1908.931211
12544	1908.91953
12545	1908.908398
12546	1908.898661
12547	1908.888056
12548	1908.8775
12549	1908.868482
12550	1908.857991
12551	1908.847377
12552	1908.838218
12553	1908.828435
12554	1908.817168
12555	1908.806168
12556	1908.796672
12557	1908.786521
12558	1908.775547
12559	1908.764837
12560	1908.754387
12561	1908.744086
12562	1908.733716
12563	1908.723963
12564	1908.714137
12565	1908.704423
12566	1908.693549
12567	1908.682946
12568	1908.672855
12569	1908.662317
12570	1908.652063
12571	1908.64242
12572	1908.631596
12573	1908.620105
12574	1908.609063
12575	1908.598868
12576	1908.588863
12577	1908.577376
12578	1908.566073
12579	1908.556587
12580	1908.546993
12581	1908.537088
12582	1908.526804
12583	1908.51732
12584	1908.507573
12585	1908.497563
12586	1908.487726
12587	1908.477732
12588	1908.467624
12589	1908.458003
12590	1908.448195
12591	1908.437373
12592	1908.426613
12593	1908.415983
12594	1908.405442
12595	1908.393331
12596	1908.383463
12597	1908.373429
12598	1908.363244
12599	1908.353104
12600	1908.342539
12601	1908.332389
12602	1908.322508
12603	1908.31248
12604	1908.302635
12605	1908.292089
12606	1908.282655
12607	1908.272307
12608	1908.26294
12609	1908.253145
12610	1908.242186
12611	1908.232743
12612	1908.223421
12613	1908.213213
12614	1908.203013
12615	1908.193607
12616	1908.183328
12617	1908.173428
12618	1908.161974
12619	1908.14947
12620	1908.139036
12621	1908.12749
12622	1908.116625
12623	1908.106752
12624	1908.095923
12625	1908.086328
12626	1908.077
12627	1908.066915
12628	1908.057051
12629	1908.047508
12630	1908.038543
12631	1908.029665
12632	1908.019378
12633	1908.010194
12634	1908.000371
12635	1907.990955
12636	1907.981884
12637	1907.971623
12638	1907.961741
12639	1907.951819
12640	1907.942236
12641	1907.933052
12642	1907.923113
12643	1907.912691
12644	1907.901825
12645	1907.892239
12646	1907.880635
12647	1907.87082
12648	1907.861145
12649	1907.85031
12650	1907.840614
12651	1907.830056
12652	1907.819047
12653	1907.809307
12654	1907.800294
12655	1907.790357
12656	1907.779666
12657	1907.76858
12658	1907.759404
12659	1907.74979
12660	1907.739779
12661	1907.729439
12662	1907.719345
12663	1907.709499
12664	1907.699521
12665	1907.689773
12666	1907.67902
12667	1907.669295
12668	1907.658344
12669	1907.647409
12670	1907.637443
12671	1907.627184
12672	1907.61549
12673	1907.604187
12674	1907.594538
12675	1907.583894
12676	1907.573214
12677	1907.56314
12678	1907.551986
12679	1907.542486
12680	1907.533308
12681	1907.521713
12682	1907.512175
12683	1907.50231
12684	1907.492483
12685	1907.482454
12686	1907.471878
12687	1907.463092
12688	1907.454136
12689	1907.442575
12690	1907.433171
12691	1907.423837
12692	1907.412743
12693	1907.404286
12694	1907.393563
12695	1907.383989
12696	1907.374146
12697	1907.364316
12698	1907.353381
12699	1907.344042
12700	1907.332896
12701	1907.323185
12702	1907.312469
12703	1907.302861
12704	1907.293051
12705	1907.283772
12706	1907.274355
12707	1907.263454
12708	1907.253336
12709	1907.243556
12710	1907.233939
12711	1907.22255
12712	1907.213017
12713	1907.203005
12714	1907.193152
12715	1907.182437
12716	1907.172801
12717	1907.163027
12718	1907.153273
12719	1907.142284
12720	1907.13219
12721	1907.12179
12722	1907.111468
12723	1907.101131
12724	1907.091752
12725	1907.081147
12726	1907.069762
12727	1907.060369
12728	1907.051186
12729	1907.041429
12730	1907.032323
12731	1907.022444
12732	1907.013033
12733	1907.003994
12734	1906.995238
12735	1906.986055
12736	1906.975868
12737	1906.96409
12738	1906.954868
12739	1906.945019
12740	1906.935782
12741	1906.926163
12742	1906.916194
12743	1906.906292
12744	1906.896455
12745	1906.884646
12746	1906.875352
12747	1906.863759
12748	1906.852509
12749	1906.842021
12750	1906.832391
12751	1906.821808
12752	1906.812077
12753	1906.800388
12754	1906.790263
12755	1906.780509
12756	1906.770257
12757	1906.759793
12758	1906.749958
12759	1906.740069
12760	1906.729203
12761	1906.719757
12762	1906.709457
12763	1906.699142
12764	1906.68818
12765	1906.679003
12766	1906.668011
12767	1906.659251
12768	1906.649048
12769	1906.639887
12770	1906.62928
12771	1906.619836
12772	1906.609799
12773	1906.600508
12774	1906.591229
12775	1906.581471
12776	1906.571532
12777	1906.561738
12778	1906.552318
12779	1906.541722
12780	1906.531812
12781	1906.52187
12782	1906.512679
12783	1906.50275
12784	1906.49353
12785	1906.482905
12786	1906.471702
12787	1906.461219
12788	1906.450122
12789	1906.440164
12790	1906.431033
12791	1906.422031
12792	1906.411859
12793	1906.402375
12794	1906.392822
12795	1906.383644
12796	1906.373016
12797	1906.36228
12798	1906.352439
12799	1906.342409
12800	1906.333917
12801	1906.323782
12802	1906.314424
12803	1906.304483
12804	1906.292517
12805	1906.283232
12806	1906.274024
12807	1906.264114
12808	1906.254164
12809	1906.244949
12810	1906.23584
12811	1906.225877
12812	1906.216726
12813	1906.208255
12814	1906.199714
12815	1906.189206
12816	1906.178765
12817	1906.169244
12818	1906.159968
12819	1906.150496
12820	1906.141443
12821	1906.131714
12822	1906.121824
12823	1906.110404
12824	1906.101312
12825	1906.091996
12826	1906.082307
12827	1906.071804
12828	1906.062886
12829	1906.052499
12830	1906.043117
12831	1906.033254
12832	1906.024199
12833	1906.014732
12834	1906.003517
12835	1905.993989
12836	1905.984701
12837	1905.975239
12838	1905.966751
12839	1905.957431
12840	1905.945786
12841	1905.935987
12842	1905.925432
12843	1905.915318
12844	1905.905246
12845	1905.894858
12846	1905.884134
12847	1905.87418
12848	1905.864373
12849	1905.855765
12850	1905.845029
12851	1905.835054
12852	1905.826444
12853	1905.817442
12854	1905.807686
12855	1905.79852
12856	1905.78819
12857	1905.777762
12858	1905.767294
12859	1905.756316
12860	1905.746087
12861	1905.734805
12862	1905.725533
12863	1905.715471
12864	1905.705416
12865	1905.696391
12866	1905.685913
12867	1905.675846
12868	1905.66662
12869	1905.65775
12870	1905.648076
12871	1905.638663
12872	1905.629146
12873	1905.619325
12874	1905.608759
12875	1905.600412
12876	1905.591871
12877	1905.583486
12878	1905.575957
12879	1905.567581
12880	1905.559845
12881	1905.551642
12882	1905.543913
12883	1905.534647
12884	1905.528011
12885	1905.517411
12886	1905.510949
12887	1905.501892
12888	1905.493462
12889	1905.481932
12890	1905.471971
12891	1905.462309
12892	1905.453465
12893	1905.443741
12894	1905.433257
12895	1905.42418
12896	1905.4147
12897	1905.40432
12898	1905.395601
12899	1905.3862
12900	1905.37823
12901	1905.369046
12902	1905.360103
12903	1905.349344
12904	1905.338225
12905	1905.327785
12906	1905.318846
12907	1905.309269
12908	1905.299513
12909	1905.290001
12910	1905.280969
12911	1905.270038
12912	1905.260124
12913	1905.250357
12914	1905.240666
12915	1905.230731
12916	1905.222258
12917	1905.212766
12918	1905.203359
12919	1905.192486
12920	1905.183505
12921	1905.17438
12922	1905.164273
12923	1905.155062
12924	1905.145085
12925	1905.135168
12926	1905.124593
12927	1905.114859
12928	1905.105888
12929	1905.096472
12930	1905.087297
12931	1905.076812
12932	1905.067502
12933	1905.05834
12934	1905.049455
12935	1905.03834
12936	1905.028655
12937	1905.019118
12938	1905.008434
12939	1904.99928
12940	1904.990996
12941	1904.980441
12942	1904.97013
12943	1904.960396
12944	1904.951553
12945	1904.942964
12946	1904.932805
12947	1904.923705
12948	1904.913557
12949	1904.902568
12950	1904.893306
12951	1904.883296
12952	1904.873611
12953	1904.864414
12954	1904.85203
12955	1904.842347
12956	1904.832801
12957	1904.822706
12958	1904.81316
12959	1904.802769
12960	1904.793344
12961	1904.783901
12962	1904.775005
12963	1904.765385
12964	1904.75465
12965	1904.744575
12966	1904.735849
12967	1904.724834
12968	1904.715103
12969	1904.704174
12970	1904.694856
12971	1904.685945
12972	1904.676409
12973	1904.666085
12974	1904.656704
12975	1904.646766
12976	1904.636854
12977	1904.627431
12978	1904.617007
12979	1904.607653
12980	1904.598163
12981	1904.588812
12982	1904.580893
12983	1904.571137
12984	1904.562469
12985	1904.552662
12986	1904.542419
12987	1904.532127
12988	1904.521973
12989	1904.512685
12990	1904.503945
12991	1904.494922
12992	1904.485593
12993	1904.47643
12994	1904.466403
12995	1904.457383
12996	1904.448052
12997	1904.437561
12998	1904.428185
12999	1904.418154
13000	1904.406691
13001	1904.397738
13002	1904.387987
13003	1904.378945
13004	1904.369555
13005	1904.360283
13006	1904.351306
13007	1904.34158
13008	1904.332796
13009	1904.322985
13010	1904.314102
13011	1904.305697
13012	1904.296404
13013	1904.287732
13014	1904.279208
13015	1904.270039
13016	1904.260517
13017	1904.251487
